OrgID,Department,Employee_Number,Telework Eligible Class,Work Schedule,1 Way Commute Miles,1 Way Commute Minutes,Telework Days,Report Date
7760,DGS,DGS03123,Yes,FT_AWWS 9/8/80,8.85,21.08,5,10/18/2021
7760,DGS,DGS03124,Yes,FT_AWWS 9/8/80,6.11,12.74,5,10/18/2021
7760,DGS,DGS03125,Yes,FT_AWWS 9/8/80,4.99,16.69,5,10/18/2021
7760,DGS,DGS03131,Yes,FT_AWWS 9/8/80,2.21,8.77,5,10/18/2021
7760,DGS,DGS03198,Yes,FT_AWWS 9/8/80,1.44,5.83,4,10/18/2021
7760,DGS,DGS03201,Yes,FT_AWWS 9/8/80,7.08,22.57,5,10/18/2021
7760,DGS,DGS03254,Yes,FT_AWWS 9/8/80,17.96,41.01,4,10/18/2021
7760,DGS,DGS03264,Yes,FT_AWWS 9/8/80,5.96,13.34,5,10/18/2021
7760,DGS,DGS03348,Yes,FT_AWWS 9/8/80,47.12,50.44,4,10/18/2021
7760,DGS,DGS03362,Yes,FT_AWWS 9/8/80,23.09,37.29,5,10/18/2021
7760,DGS,DGS03365,Yes,FT_AWWS 9/8/80,16.54,37.91,5,10/18/2021
7760,DGS,DGS03407,Yes,FT_AWWS 9/8/80,16.99,38.85,4,10/18/2021
7760,DGS,DGS03409,Yes,FT_AWWS 9/8/80,6.25,12,5,10/18/2021
7760,DGS,DGS03421,Yes,FT_AWWS 9/8/80,11.21,35.18,3,10/18/2021
7760,DGS,DGS03427,Yes,FT_AWWS 9/8/80,1.02,3.86,5,10/18/2021
7760,DGS,DGS03431,Yes,FT_AWWS 9/8/80,17.33,30.48,5,10/18/2021
7760,DGS,DGS03438,Yes,FT_AWWS 9/8/80,15.42,36.12,5,10/18/2021
7760,DGS,DGS03453,Yes,FT_AWWS 9/8/80,19.86,34.59,5,10/18/2021
7760,DGS,DGS03454,Yes,FT_AWWS 9/8/80,17.37,26.64,5,10/18/2021
7760,DGS,DGS03470,Yes,FT_AWWS 9/8/80,3.34,12.75,5,10/18/2021
7760,DGS,DGS03477,Yes,FT_AWWS 9/8/80,8.63,19.01,4,10/18/2021
7760,DGS,DGS03479,Yes,FT_AWWS 9/8/80,7.14,15.82,5,10/18/2021
7760,DGS,DGS03487,Yes,FT_AWWS 9/8/80,14.01,23.31,0,10/18/2021
7760,DGS,DGS00001,Yes,Standard,9.29,20.19,5,10/18/2021
7760,DGS,DGS00002,Yes,Standard,8.34,12.38,0,10/18/2021
7760,DGS,DGS00003,Yes,Standard,15.35,34.8,5,10/18/2021
7760,DGS,DGS00004,Yes,Standard,23.27,40.54,5,10/18/2021
7760,DGS,DGS00006,Yes,Standard,21.52,32.76,0,10/18/2021
7760,DGS,DGS00007,Yes,Standard,5.3,14.56,5,10/18/2021
7760,DGS,DGS00008,Yes,Standard,39.36,55.02,5,10/18/2021
7760,DGS,DGS00009,Yes,Standard,2.16,8.15,5,10/18/2021
7760,DGS,DGS00010,Yes,Standard,18.2,33.78,5,10/18/2021
7760,DGS,DGS00011,Yes,Standard,14.35,27.76,5,10/18/2021
7760,DGS,DGS00012,Yes,Standard,22.18,31.86,0,10/18/2021
7760,DGS,DGS00013,Yes,Standard,7.42,21.16,1,10/18/2021
7760,DGS,DGS00014,Yes,Standard,15.08,24.35,5,10/18/2021
7760,DGS,DGS00015,Yes,Standard,4.24,13.89,0,10/18/2021
7760,DGS,DGS00016,Yes,Standard,21.01,34.82,5,10/18/2021
7760,DGS,DGS00017,Yes,Standard,14.42,27.7,5,10/18/2021
7760,DGS,DGS00018,Yes,Standard,6.28,12.16,5,10/18/2021
7760,DGS,DGS00019,Yes,Standard,19.19,28.52,0,10/18/2021
7760,DGS,DGS00020,Yes,Standard,14.65,25.66,5,10/18/2021
7760,DGS,DGS00021,Yes,Standard,7.85,17.32,5,10/18/2021
7760,DGS,DGS00022,Yes,Standard,7.3,16.45,5,10/18/2021
7760,DGS,DGS00023,Yes,Standard,25.28,40.28,5,10/18/2021
7760,DGS,DGS00024,Yes,Standard,4.38,15.34,0,10/18/2021
7760,DGS,DGS00025,Yes,Standard,20.77,37.59,5,10/18/2021
7760,DGS,DGS00026,Yes,Standard,7.1,18.94,5,10/18/2021
7760,DGS,DGS00027,Yes,Standard,6.02,13.52,0,10/18/2021
7760,DGS,DGS00028,Yes,Standard,2.63,9.62,5,10/18/2021
7760,DGS,DGS00029,Yes,Standard,3.94,13.99,5,10/18/2021
7760,DGS,DGS00031,Yes,Standard,25.02,36.65,0,10/18/2021
7760,DGS,DGS00032,Yes,Standard,21.68,36.95,5,10/18/2021
7760,DGS,DGS00033,Yes,Standard,22.96,36.75,5,10/18/2021
7760,DGS,DGS00034,Yes,Standard,9,18.49,5,10/18/2021
7760,DGS,DGS00035,Yes,Standard,158.85,138.57,0,10/18/2021
7760,DGS,DGS00036,Yes,Standard,2.34,9.47,5,10/18/2021
7760,DGS,DGS00037,Yes,Standard,4.93,12.02,5,10/18/2021
7760,DGS,DGS00038,Yes,Standard,19.71,27.18,3,10/18/2021
7760,DGS,DGS00039,Yes,Standard,16.2,30.42,5,10/18/2021
7760,DGS,DGS00040,Yes,Standard,16.78,28.68,0,10/18/2021
7760,DGS,DGS00041,Yes,Standard,25.79,46.49,0,10/18/2021
7760,DGS,DGS00042,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00043,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00044,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00045,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00046,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00047,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00048,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00049,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00050,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00051,Yes,Standard,19.53,26.43,5,10/18/2021
7760,DGS,DGS00052,Yes,Standard,19.58,23.85,1,10/18/2021
7760,DGS,DGS00053,Yes,Standard,33.15,34.13,0,10/18/2021
7760,DGS,DGS00054,Yes,Standard,27.62,31.87,0,10/18/2021
7760,DGS,DGS00055,Yes,Standard,32.39,34.62,4,10/18/2021
7760,DGS,DGS00056,Yes,Standard,1.57,7.15,1,10/18/2021
7760,DGS,DGS00057,Yes,Standard,0,0,1,10/18/2021
7760,DGS,DGS00058,Yes,Standard,39.21,43.1,0,10/18/2021
7760,DGS,DGS00059,Yes,Standard,34.19,41.25,0,10/18/2021
7760,DGS,DGS00060,Yes,Standard,30.88,36.62,0,10/18/2021
7760,DGS,DGS00061,Yes,Standard,14.9,23.03,5,10/18/2021
7760,DGS,DGS00062,Yes,Standard,41.47,54.6,0,10/18/2021
7760,DGS,DGS00063,Yes,Standard,6.52,14.82,0,10/18/2021
7760,DGS,DGS00064,Yes,Standard,26.87,33.7,0,10/18/2021
7760,DGS,DGS00065,Yes,Standard,6.36,18.01,5,10/18/2021
7760,DGS,DGS00066,Yes,Standard,50.78,57.4,5,10/18/2021
7760,DGS,DGS00067,Yes,Standard,28.34,37.83,5,10/18/2021
7760,DGS,DGS00068,Yes,Standard,58.49,78.66,0,10/18/2021
7760,DGS,DGS00069,Yes,Standard,24.55,43.72,5,10/18/2021
7760,DGS,DGS00070,Yes,Standard,15.98,29.36,5,10/18/2021
7760,DGS,DGS00071,Yes,Standard,0,0,5,10/18/2021
7760,DGS,DGS00072,Yes,Standard,2.01,5.78,5,10/18/2021
7760,DGS,DGS00073,Yes,Standard,46.99,52.98,2,10/18/2021
7760,DGS,DGS00074,Yes,Standard,7.96,16.73,5,10/18/2021
7760,DGS,DGS00075,Yes,Standard,16.3,33.27,5,10/18/2021
7760,DGS,DGS00076,Yes,Standard,33.99,54.11,0,10/18/2021
7760,DGS,DGS00077,Yes,Standard,75.2,111.09,0,10/18/2021
7760,DGS,DGS00078,Yes,Standard,11.93,17.32,5,10/18/2021
7760,DGS,DGS00079,Yes,Standard,5.79,18.65,5,10/18/2021
7760,DGS,DGS00080,Yes,Standard,10.51,22.23,3,10/18/2021
7760,DGS,DGS00081,Yes,Standard,2.57,10.19,5,10/18/2021
7760,DGS,DGS00082,Yes,Standard,110.41,108.32,0,10/18/2021
7760,DGS,DGS00083,Yes,Standard,2.04,7.41,5,10/18/2021
7760,DGS,DGS00084,Yes,Standard,4.37,13,5,10/18/2021
7760,DGS,DGS00085,Yes,Standard,18.12,30.07,0,10/18/2021
7760,DGS,DGS00086,Yes,Standard,32.3,41.44,5,10/18/2021
7760,DGS,DGS00087,Yes,Standard,45.79,52.46,0,10/18/2021
7760,DGS,DGS00088,Yes,Standard,1.95,6.74,5,10/18/2021
7760,DGS,DGS00089,Yes,Standard,9.62,24.93,3,10/18/2021
7760,DGS,DGS00090,Yes,Standard,12.99,24.72,0,10/18/2021
7760,DGS,DGS00091,Yes,Standard,165.01,155.68,0,10/18/2021
7760,DGS,DGS00092,Yes,Standard,6.76,15.17,5,10/18/2021
7760,DGS,DGS00093,Yes,Standard,22.43,30.83,0,10/18/2021
7760,DGS,DGS00094,Yes,Standard,11.6,16.17,5,10/18/2021
7760,DGS,DGS00095,Yes,Standard,11.08,21.64,5,10/18/2021
7760,DGS,DGS00096,Yes,Standard,9.23,19.77,5,10/18/2021
7760,DGS,DGS00097,Yes,Standard,24.49,43.82,5,10/18/2021
7760,DGS,DGS00098,Yes,Standard,4.44,12.93,5,10/18/2021
7760,DGS,DGS00099,Yes,Standard,5.87,13.4,5,10/18/2021
7760,DGS,DGS00100,Yes,Standard,202.48,177.73,0,10/18/2021
7760,DGS,DGS00101,Yes,Standard,2.92,8.51,5,10/18/2021
7760,DGS,DGS00102,Yes,Standard,7.4,15.56,5,10/18/2021
7760,DGS,DGS00103,Yes,Standard,26.63,46.71,5,10/18/2021
7760,DGS,DGS00104,Yes,Standard,5.68,13.31,0,10/18/2021
7760,DGS,DGS00105,Yes,Standard,12.98,19.1,4,10/18/2021
7760,DGS,DGS00106,Yes,Standard,1.72,5.36,5,10/18/2021
7760,DGS,DGS00107,Yes,Standard,3.3,12.01,5,10/18/2021
7760,DGS,DGS00108,Yes,Standard,15.72,27.63,5,10/18/2021
7760,DGS,DGS00109,Yes,Standard,18.84,28.16,5,10/18/2021
7760,DGS,DGS00110,Yes,Standard,3.81,9.55,5,10/18/2021
7760,DGS,DGS00113,Yes,Standard,4.1,12.38,5,10/18/2021
7760,DGS,DGS00114,Yes,Standard,7.77,17.97,5,10/18/2021
7760,DGS,DGS00115,Yes,Standard,7.24,13.13,5,10/18/2021
7760,DGS,DGS00116,Yes,Standard,19.75,34.54,5,10/18/2021
7760,DGS,DGS00118,Yes,Standard,10.43,24.61,5,10/18/2021
7760,DGS,DGS00119,Yes,Standard,3.47,8.16,5,10/18/2021
7760,DGS,DGS00120,Yes,Standard,8.92,21.54,5,10/18/2021
7760,DGS,DGS00121,Yes,Standard,27.34,41.98,5,10/18/2021
7760,DGS,DGS00122,Yes,Standard,121.45,112.08,0,10/18/2021
7760,DGS,DGS00123,Yes,Standard,8.82,18.59,5,10/18/2021
7760,DGS,DGS00124,Yes,Standard,19.71,26.72,0,10/18/2021
7760,DGS,DGS00125,Yes,Standard,16.33,34.62,0,10/18/2021
7760,DGS,DGS00126,Yes,Standard,9.43,20.31,5,10/18/2021
7760,DGS,DGS00127,Yes,Standard,26.22,38.55,5,10/18/2021
7760,DGS,DGS00128,Yes,Standard,3.23,13.06,5,10/18/2021
7760,DGS,DGS00129,Yes,Standard,11.99,16.49,3,10/18/2021
7760,DGS,DGS00130,Yes,Standard,11.78,24.16,5,10/18/2021
7760,DGS,DGS00131,Yes,Standard,6.91,19.65,5,10/18/2021
7760,DGS,DGS00132,Yes,Standard,15.45,29,5,10/18/2021
7760,DGS,DGS00133,Yes,Standard,5.22,15.66,5,10/18/2021
7760,DGS,DGS00134,Yes,Standard,18.05,30.33,5,10/18/2021
7760,DGS,DGS00135,Yes,Standard,6.62,20.15,5,10/18/2021
7760,DGS,DGS00136,Yes,Standard,20.38,35.13,5,10/18/2021
7760,DGS,DGS00137,Yes,Standard,6.62,14.79,0,10/18/2021
7760,DGS,DGS00138,Yes,Standard,18.44,28.6,0,10/18/2021
7760,DGS,DGS00139,Yes,Standard,3.05,7.72,5,10/18/2021
7760,DGS,DGS00140,Yes,Standard,3,10.16,5,10/18/2021
7760,DGS,DGS00141,Yes,Standard,31.19,37.98,5,10/18/2021
7760,DGS,DGS00143,Yes,Standard,7.28,15.23,5,10/18/2021
7760,DGS,DGS00144,Yes,Standard,48.52,65.71,5,10/18/2021
7760,DGS,DGS00145,Yes,Standard,40.4,57.66,5,10/18/2021
7760,DGS,DGS00146,Yes,Standard,17.32,28.86,5,10/18/2021
7760,DGS,DGS00147,Yes,Standard,17.33,28.91,5,10/18/2021
7760,DGS,DGS00148,Yes,Standard,15.38,33.43,5,10/18/2021
7760,DGS,DGS00149,Yes,Standard,165.01,155.68,0,10/18/2021
7760,DGS,DGS00150,Yes,Standard,2.19,8.28,4,10/18/2021
7760,DGS,DGS00151,Yes,Standard,5.83,12.56,5,10/18/2021
7760,DGS,DGS00152,Yes,Standard,16.81,27.13,3,10/18/2021
7760,DGS,DGS00153,Yes,Standard,3.53,13.05,5,10/18/2021
7760,DGS,DGS00154,Yes,Standard,29.52,39.31,5,10/18/2021
7760,DGS,DGS00155,Yes,Standard,12.99,30.49,0,10/18/2021
7760,DGS,DGS00156,Yes,Standard,29.98,41.69,5,10/18/2021
7760,DGS,DGS00157,Yes,Standard,23.37,41.22,0,10/18/2021
7760,DGS,DGS00158,Yes,Standard,19.18,32.24,5,10/18/2021
7760,DGS,DGS00159,Yes,Standard,7.07,18.63,1,10/18/2021
7760,DGS,DGS00160,Yes,Standard,6.8,15.63,5,10/18/2021
7760,DGS,DGS00161,Yes,Standard,11.39,24.7,4,10/18/2021
7760,DGS,DGS00162,Yes,Standard,22.62,38.44,5,10/18/2021
7760,DGS,DGS00163,Yes,Standard,8.92,21.54,5,10/18/2021
7760,DGS,DGS00164,Yes,Standard,2.94,10.48,5,10/18/2021
7760,DGS,DGS00165,Yes,Standard,4.05,14.72,5,10/18/2021
7760,DGS,DGS00166,Yes,Standard,11.51,27.35,5,10/18/2021
7760,DGS,DGS00167,Yes,Standard,11.88,17.06,5,10/18/2021
7760,DGS,DGS00168,Yes,Standard,5.12,14.94,4,10/18/2021
7760,DGS,DGS00169,Yes,Standard,9.12,20.42,1,10/18/2021
7760,DGS,DGS00170,Yes,Standard,50.74,62.12,5,10/18/2021
7760,DGS,DGS00171,Yes,Standard,10.41,19.25,5,10/18/2021
7760,DGS,DGS00173,Yes,Standard,42.95,57.54,5,10/18/2021
7760,DGS,DGS00174,Yes,Standard,25.94,38.07,5,10/18/2021
7760,DGS,DGS00175,Yes,Standard,18.79,33.87,0,10/18/2021
7760,DGS,DGS00176,Yes,Standard,1.51,6.31,5,10/18/2021
7760,DGS,DGS00177,Yes,Standard,21.34,35.58,0,10/18/2021
7760,DGS,DGS00178,Yes,Standard,36,45.35,0,10/18/2021
7760,DGS,DGS00179,Yes,Standard,26.82,45.99,5,10/18/2021
7760,DGS,DGS00180,Yes,Standard,7.38,15.31,5,10/18/2021
7760,DGS,DGS00181,Yes,Standard,5.87,19.19,5,10/18/2021
7760,DGS,DGS00182,Yes,Standard,39.43,51.77,0,10/18/2021
7760,DGS,DGS00183,Yes,Standard,1.35,4.43,5,10/18/2021
7760,DGS,DGS00184,Yes,Standard,8.79,18.4,5,10/18/2021
7760,DGS,DGS00185,Yes,Standard,126.36,115.62,5,10/18/2021
7760,DGS,DGS00186,Yes,Standard,43.23,52.12,5,10/18/2021
7760,DGS,DGS00187,Yes,Standard,10.75,23.13,5,10/18/2021
7760,DGS,DGS00188,Yes,Standard,15.32,35.36,5,10/18/2021
7760,DGS,DGS00189,Yes,Standard,29.5,38.23,5,10/18/2021
7760,DGS,DGS00190,Yes,Standard,36.32,44.01,5,10/18/2021
7760,DGS,DGS00191,Yes,Standard,3.44,12.22,0,10/18/2021
7760,DGS,DGS00192,Yes,Standard,9.06,21.57,2,10/18/2021
7760,DGS,DGS00193,Yes,Standard,37.65,57.16,0,10/18/2021
7760,DGS,DGS00194,Yes,Standard,18.72,25.02,5,10/18/2021
7760,DGS,DGS00195,Yes,Standard,80.43,98.55,0,10/18/2021
7760,DGS,DGS00196,Yes,Standard,22.26,31.95,4,10/18/2021
7760,DGS,DGS00197,Yes,Standard,17.55,23.05,0,10/18/2021
7760,DGS,DGS00198,Yes,Standard,23.65,36.22,5,10/18/2021
7760,DGS,DGS00199,Yes,Standard,14.31,24.35,4,10/18/2021
7760,DGS,DGS00200,Yes,Standard,30.25,51.67,5,10/18/2021
7760,DGS,DGS00201,Yes,Standard,31.02,49.88,0,10/18/2021
7760,DGS,DGS00202,Yes,Standard,10.02,22.49,5,10/18/2021
7760,DGS,DGS00203,Yes,Standard,3.01,7.7,5,10/18/2021
7760,DGS,DGS00204,Yes,Standard,42.14,50.05,5,10/18/2021
7760,DGS,DGS00205,Yes,Standard,24.31,39.07,5,10/18/2021
7760,DGS,DGS00206,Yes,Standard,12.08,23.52,5,10/18/2021
7760,DGS,DGS00207,Yes,Standard,9.5,27.65,0,10/18/2021
7760,DGS,DGS00208,Yes,Standard,3.63,10.34,5,10/18/2021
7760,DGS,DGS00209,Yes,Standard,11.12,22.77,0,10/18/2021
7760,DGS,DGS00210,Yes,Standard,97.68,136.36,0,10/18/2021
7760,DGS,DGS00211,Yes,Standard,5.28,15.08,5,10/18/2021
7760,DGS,DGS00212,Yes,Standard,28.14,39.88,5,10/18/2021
7760,DGS,DGS00213,Yes,Standard,95.07,99.27,0,10/18/2021
7760,DGS,DGS00214,Yes,Standard,2.7,10.57,5,10/18/2021
7760,DGS,DGS00215,Yes,Standard,27.28,41.4,0,10/18/2021
7760,DGS,DGS00216,Yes,Standard,17.95,32.19,5,10/18/2021
7760,DGS,DGS00217,Yes,Standard,6.11,14.8,5,10/18/2021
7760,DGS,DGS00218,Yes,Standard,8.3,17.88,0,10/18/2021
7760,DGS,DGS00219,Yes,Standard,19.56,29.09,5,10/18/2021
7760,DGS,DGS00220,Yes,Standard,41.94,48.9,0,10/18/2021
7760,DGS,DGS00221,Yes,Standard,31.87,42.74,5,10/18/2021
7760,DGS,DGS00222,Yes,Standard,20.48,26.99,3,10/18/2021
7760,DGS,DGS00223,Yes,Standard,34.85,44.33,2,10/18/2021
7760,DGS,DGS00224,Yes,Standard,18.77,34.82,5,10/18/2021
7760,DGS,DGS00225,Yes,Standard,3.6,8.54,5,10/18/2021
7760,DGS,DGS00226,Yes,Standard,5.66,12.8,5,10/18/2021
7760,DGS,DGS00227,Yes,Standard,42.99,52.3,0,10/18/2021
7760,DGS,DGS00228,Yes,Standard,39.9,58.21,0,10/18/2021
7760,DGS,DGS00229,Yes,Standard,9.96,22.68,0,10/18/2021
7760,DGS,DGS00230,Yes,Standard,24.77,41.21,5,10/18/2021
7760,DGS,DGS00231,Yes,Standard,30.51,44.45,4,10/18/2021
7760,DGS,DGS00232,Yes,Standard,14.76,21.81,5,10/18/2021
7760,DGS,DGS00233,Yes,Standard,27.14,46.91,0,10/18/2021
7760,DGS,DGS00234,Yes,Standard,11.64,19.32,0,10/18/2021
7760,DGS,DGS00235,Yes,Standard,31.71,38.84,5,10/18/2021
7760,DGS,DGS00236,Yes,Standard,18.62,32.49,5,10/18/2021
7760,DGS,DGS00237,Yes,Standard,41.72,53.47,4,10/18/2021
7760,DGS,DGS00238,Yes,Standard,12.15,28.26,0,10/18/2021
7760,DGS,DGS00239,Yes,Standard,3.61,10.07,5,10/18/2021
7760,DGS,DGS00240,Yes,Standard,32.09,40.17,5,10/18/2021
7760,DGS,DGS00241,Yes,Standard,57.94,77.42,0,10/18/2021
7760,DGS,DGS00243,Yes,Standard,10.45,24.21,5,10/18/2021
7760,DGS,DGS00244,Yes,Standard,4.68,15.32,5,10/18/2021
7760,DGS,DGS00246,Yes,Standard,6.9,16.57,5,10/18/2021
7760,DGS,DGS00247,Yes,Standard,2.92,8.08,5,10/18/2021
7760,DGS,DGS00248,Yes,Standard,21.54,41,5,10/18/2021
7760,DGS,DGS00249,Yes,Standard,9.81,20.76,5,10/18/2021
7760,DGS,DGS00251,Yes,Standard,17.17,30.61,3,10/18/2021
7760,DGS,DGS00252,Yes,Standard,27.1,42,5,10/18/2021
7760,DGS,DGS00253,Yes,Standard,0,0,5,10/18/2021
7760,DGS,DGS00254,Yes,Standard,30.19,38.73,5,10/18/2021
7760,DGS,DGS00256,Yes,Standard,2.81,10.38,5,10/18/2021
7760,DGS,DGS00257,Yes,Standard,11.69,16.37,5,10/18/2021
7760,DGS,DGS00260,Yes,Standard,11.23,26.01,5,10/18/2021
7760,DGS,DGS00261,Yes,Standard,6.65,13.39,5,10/18/2021
7760,DGS,DGS00262,Yes,Standard,11,23.34,3,10/18/2021
7760,DGS,DGS00263,Yes,Standard,9.33,22.23,5,10/18/2021
7760,DGS,DGS00268,Yes,Standard,40.78,45.94,0,10/18/2021
7760,DGS,DGS00269,Yes,Standard,13.35,25.21,5,10/18/2021
7760,DGS,DGS00270,Yes,Standard,20.35,33.04,5,10/18/2021
7760,DGS,DGS00272,Yes,Standard,4.6,11.36,5,10/18/2021
7760,DGS,DGS00273,Yes,Standard,9.8,21.14,5,10/18/2021
7760,DGS,DGS00274,Yes,Standard,41.58,55.65,5,10/18/2021
7760,DGS,DGS00275,Yes,Standard,2.32,5.45,5,10/18/2021
7760,DGS,DGS00277,Yes,Standard,16.06,25.86,5,10/18/2021
7760,DGS,DGS00278,Yes,Standard,19.23,35.4,3,10/18/2021
7760,DGS,DGS00279,Yes,Standard,39.36,55.02,5,10/18/2021
7760,DGS,DGS00282,Yes,Standard,21.46,33.89,5,10/18/2021
7760,DGS,DGS00284,Yes,Standard,10.05,24.19,5,10/18/2021
7760,DGS,DGS00287,Yes,Standard,14.01,23.31,4,10/18/2021
7760,DGS,DGS00288,Yes,Standard,18.17,41.51,5,10/18/2021
7760,DGS,DGS00289,Yes,Standard,3.29,8.51,5,10/18/2021
7760,DGS,DGS00290,Yes,Standard,3.68,12.88,5,10/18/2021
7760,DGS,DGS00291,Yes,Standard,8.64,20.72,3,10/18/2021
7760,DGS,DGS00292,Yes,Standard,8.66,19.2,5,10/18/2021
7760,DGS,DGS00293,Yes,Standard,10.22,24.49,5,10/18/2021
7760,DGS,DGS00294,Yes,Standard,60.01,74.23,0,10/18/2021
7760,DGS,DGS00295,Yes,Standard,27.93,46.96,5,10/18/2021
7760,DGS,DGS00296,Yes,Standard,31.23,60.32,0,10/18/2021
7760,DGS,DGS00297,Yes,Standard,26.95,37.09,4,10/18/2021
7760,DGS,DGS00298,Yes,Standard,56.19,76.55,5,10/18/2021
7760,DGS,DGS00299,Yes,Standard,73.43,80.05,0,10/18/2021
7760,DGS,DGS00300,Yes,Standard,3.89,11.48,0,10/18/2021
7760,DGS,DGS00301,Yes,Standard,188.21,163.8,0,10/18/2021
7760,DGS,DGS00302,Yes,Standard,4.96,15.48,5,10/18/2021
7760,DGS,DGS00303,Yes,Standard,13.26,19.95,0,10/18/2021
7760,DGS,DGS00304,Yes,Standard,14.55,28.48,5,10/18/2021
7760,DGS,DGS00305,Yes,Standard,12.67,29.5,5,10/18/2021
7760,DGS,DGS00306,Yes,Standard,11.32,26.25,5,10/18/2021
7760,DGS,DGS00307,Yes,Standard,2.02,6.91,5,10/18/2021
7760,DGS,DGS00308,Yes,Standard,4.36,11.23,5,10/18/2021
7760,DGS,DGS00309,Yes,Standard,19.08,34.29,1,10/18/2021
7760,DGS,DGS00310,Yes,Standard,7.2,15.04,5,10/18/2021
7760,DGS,DGS00312,Yes,Standard,19.79,37.09,5,10/18/2021
7760,DGS,DGS00313,Yes,Standard,26.19,38.95,5,10/18/2021
7760,DGS,DGS00314,Yes,Standard,19.22,30.13,0,10/18/2021
7760,DGS,DGS00315,Yes,Standard,24.71,39.03,2,10/18/2021
7760,DGS,DGS00316,Yes,Standard,10.9,24.94,5,10/18/2021
7760,DGS,DGS00317,Yes,Standard,16.56,29.67,4,10/18/2021
7760,DGS,DGS00318,Yes,Standard,14.38,33.47,5,10/18/2021
7760,DGS,DGS00319,Yes,Standard,12.7,29.21,0,10/18/2021
7760,DGS,DGS00320,Yes,Standard,34.61,42.76,5,10/18/2021
7760,DGS,DGS00321,Yes,Standard,7.94,15.13,2,10/18/2021
7760,DGS,DGS00322,Yes,Standard,45.45,50.55,5,10/18/2021
7760,DGS,DGS00323,Yes,Standard,43.96,53.26,4,10/18/2021
7760,DGS,DGS00324,Yes,Standard,8.26,14.4,5,10/18/2021
7760,DGS,DGS00325,Yes,Standard,20.9,37.4,5,10/18/2021
7760,DGS,DGS00326,Yes,Standard,24.31,37.6,3,10/18/2021
7760,DGS,DGS00327,Yes,Standard,14.92,25.16,5,10/18/2021
7760,DGS,DGS00328,Yes,Standard,24.7,43.76,0,10/18/2021
7760,DGS,DGS00329,Yes,Standard,11.34,25.8,5,10/18/2021
7760,DGS,DGS00330,Yes,Standard,3.02,10.99,0,10/18/2021
7760,DGS,DGS00331,Yes,Standard,2.93,7.37,5,10/18/2021
7760,DGS,DGS00333,Yes,Standard,12.02,24.6,3,10/18/2021
7760,DGS,DGS00334,Yes,Standard,19.26,36.36,5,10/18/2021
7760,DGS,DGS00335,Yes,Standard,16.92,28.33,5,10/18/2021
7760,DGS,DGS00336,Yes,Standard,15.59,29.85,5,10/18/2021
7760,DGS,DGS00337,Yes,Standard,9.37,25.47,5,10/18/2021
7760,DGS,DGS00338,Yes,Standard,1.72,5.36,2,10/18/2021
7760,DGS,DGS00339,Yes,Standard,9.99,23.64,5,10/18/2021
7760,DGS,DGS00340,Yes,Standard,14.63,31.7,5,10/18/2021
7760,DGS,DGS00341,Yes,Standard,4.92,16.62,5,10/18/2021
7760,DGS,DGS00342,Yes,Standard,16.73,31.31,5,10/18/2021
7760,DGS,DGS00343,Yes,Standard,5.77,12.99,5,10/18/2021
7760,DGS,DGS00344,Yes,Standard,13.15,22.12,5,10/18/2021
7760,DGS,DGS00346,Yes,Standard,2.92,10.5,0,10/18/2021
7760,DGS,DGS00347,Yes,Standard,13.7,27.3,3,10/18/2021
7760,DGS,DGS00348,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00349,Yes,Standard,,,0,10/18/2021
7760,DGS,DGS00350,Yes,Standard,15.67,20.3,0,10/18/2021
7760,DGS,DGS00351,Yes,Standard,11.02,18.6,0,10/18/2021
7760,DGS,DGS00352,Yes,Standard,16.03,21.12,5,10/18/2021
7760,DGS,DGS00353,Yes,Standard,11.25,15.55,2,10/18/2021
7760,DGS,DGS00354,Yes,Standard,16.38,24.95,0,10/18/2021
7760,DGS,DGS00355,Yes,Standard,,,5,10/18/2021
7760,DGS,DGS00356,Yes,Standard,23.35,26.85,5,10/18/2021
7760,DGS,DGS00357,Yes,Standard,19.87,27.72,5,10/18/2021
7760,DGS,DGS00358,Yes,Standard,15,22.27,0,10/18/2021
7760,DGS,DGS00359,Yes,Standard,17.96,23.15,0,10/18/2021
7760,DGS,DGS00360,Yes,Standard,31.39,35.68,5,10/18/2021
7760,DGS,DGS00361,Yes,Standard,27.35,31.1,0,10/18/2021
7760,DGS,DGS00362,Yes,Standard,1.71,4.69,0,10/18/2021
7760,DGS,DGS00363,Yes,Standard,6.11,12.89,5,10/18/2021
7760,DGS,DGS00364,Yes,Standard,1.39,5.38,5,10/18/2021
7760,DGS,DGS00366,Yes,Standard,3.25,11.78,5,10/18/2021
7760,DGS,DGS00367,Yes,Standard,9.02,19.83,5,10/18/2021
7760,DGS,DGS00368,Yes,Standard,18.52,32.92,5,10/18/2021
